12/20/2021, 13:00,52.8,28,Fan is off
12/20/2021, 14:00,54.1,27.8,Fan is off
12/20/2021, 15:00,56.9,27.5,Fan is off
12/20/2021, 16:00,57.7,26.7,Fan is off
12/20/2021, 17:00,57.5,26.7,Fan is off
12/20/2021, 18:00,57.4,26.7,Fan is off
12/20/2021, 19:00,57.2,26.7,Fan is off
12/20/2021, 20:00,57.5,26.7,Fan is off
12/20/2021, 21:00,57.9,25.4,Fan is off
12/20/2021, 22:00,58.1,25,Fan is off
12/20/2021, 23:00,58.4,24.9,Fan is off
12/21/2021, 00:00,58.6,24.8,Fan is off
12/21/2021, 01:00,58.9,24.9,Fan is off
12/21/2021, 02:00,59,24.9,Fan is off
12/21/2021, 03:00,59.1,24.8,Fan is off
12/21/2021, 04:00,59.2,24.8,Fan is off
12/21/2021, 05:00,59.3,24.7,Fan is off
12/21/2021, 06:00,59.3,24.7,Fan is off
12/21/2021, 07:00,59.4,24.7,Fan is on
12/21/2021, 08:00,59.4,24.6,Fan is off
12/21/2021, 09:00,59.3,25.9,Fan is off
12/21/2021, 10:00,59,26.2,Fan is off
12/21/2021, 11:00,58.4,26.4,Fan is off
12/21/2021, 12:00,58.4,26.5,Fan is off
12/21/2021, 13:00,58.3,26.6,Fan is off
12/21/2021, 14:00,58.2,26.7,Fan is off
12/21/2021, 15:00,58.2,27.1,Fan is off
12/21/2021, 16:00,58.2,27.1,Fan is off
12/21/2021, 17:00,58,27.1,Fan is off
12/21/2021, 18:00,57.9,27.3,Fan is off
12/21/2021, 19:00,57.9,27.3,Fan is off
12/21/2021, 20:00,57.9,27.3,Fan is off
12/21/2021, 21:00,58.2,25.9,Fan is off
12/21/2021, 22:00,58.4,25.4,Fan is off
12/21/2021, 23:00,58.5,25.3,Fan is off
12/22/2021, 00:00,58.6,25.2,Fan is off
12/22/2021, 01:00,58.6,25.1,Fan is off
12/22/2021, 02:00,58.8,25.1,Fan is off
12/22/2021, 03:00,58.9,25.1,Fan is off
12/22/2021, 04:00,59.1,25,Fan is off
12/22/2021, 05:00,59.1,25,Fan is off
12/22/2021, 06:00,59.2,25,Fan is off
12/22/2021, 07:00,59.2,24.9,Fan is on
12/22/2021, 08:00,59.3,24.9,Fan is off
12/22/2021, 09:00,59,26.2,Fan is off
12/22/2021, 10:00,58.8,26.5,Fan is off
12/22/2021, 11:00,58.6,26.6,Fan is off
12/22/2021, 12:00,58.6,26.7,Fan is off
12/22/2021, 13:00,58.3,26.8,Fan is off
12/22/2021, 14:00,58.2,26.8,Fan is off
12/22/2021, 15:00,58,26.8,Fan is off
12/22/2021, 16:00,58,26.9,Fan is off
12/22/2021, 17:00,58,27.1,Fan is off
12/22/2021, 18:00,57.9,27.1,Fan is off
12/22/2021, 19:00,57.9,27.2,Fan is off
12/22/2021, 20:00,57.7,27.2,Fan is off
12/22/2021, 21:00,57.9,25.8,Fan is off
12/22/2021, 22:00,58,25.4,Fan is off
12/22/2021, 23:00,58,25.1,Fan is off
12/23/2021, 00:00,58.3,25.1,Fan is off
12/23/2021, 01:00,58.5,25.1,Fan is off
12/23/2021, 02:00,58.6,25.1,Fan is off
12/23/2021, 03:00,58.7,25,Fan is off
12/23/2021, 04:00,58.7,25,Fan is off
12/23/2021, 05:00,58.8,25,Fan is off
12/23/2021, 06:00,58.8,24.9,Fan is off
12/23/2021, 07:00,58.7,24.9,Fan is on
12/23/2021, 08:00,58.7,24.8,Fan is off
12/23/2021, 09:00,58.6,26.1,Fan is off
12/23/2021, 10:00,58.4,26.4,Fan is off
12/23/2021, 11:00,58.1,26.5,Fan is off
12/23/2021, 12:00,57.8,26.5,Fan is off
12/23/2021, 13:44,52.2,27.9,Fan is on
12/23/2021, 14:00,54.4,27.1,Fan is off
12/23/2021, 14:04,54.4,27.1,Fan is on
12/23/2021, 15:00,53.5,27.1,Fan is off
12/23/2021, 16:00,53.6,26.9,Fan is off
12/23/2021, 17:00,55.5,26.9,Fan is off
12/23/2021, 18:00,56.9,27.2,Fan is off
12/23/2021, 19:00,54.6,26.9,Fan is off
12/23/2021, 20:00,53.9,26.6,Fan is off
12/23/2021, 21:00,56.9,25.3,Fan is off
12/23/2021, 22:00,58.2,25.2,Fan is off
12/23/2021, 23:00,59.3,25.1,Fan is off
12/24/2021, 00:00,59.7,25.1,Fan is off
12/24/2021, 01:00,59.6,25.2,Fan is off
12/24/2021, 02:00,60.4,25.1,Fan is off
12/24/2021, 03:00,60.3,25.1,Fan is off
12/24/2021, 04:00,60.7,25.1,Fan is off
12/24/2021, 05:00,61,25.1,Fan is off
12/24/2021, 06:00,60.9,25,Fan is off
12/24/2021, 07:00,61.2,24.9,Fan is on
12/24/2021, 08:00,61,25,Fan is off
12/24/2021, 09:00,58.7,26.1,Fan is off
12/24/2021, 10:00,57.5,26.3,Fan is off
12/24/2021, 11:00,56.8,26.4,Fan is off
12/24/2021, 12:00,56.1,26.6,Fan is off
12/24/2021, 13:00,57.4,26.6,Fan is off
12/24/2021, 14:00,56.6,26.6,Fan is off
12/24/2021, 15:00,56.8,26.7,Fan is off
12/24/2021, 16:00,56.7,26.8,Fan is off
12/24/2021, 17:00,54.8,26.9,Fan is off
12/24/2021, 18:00,57,26.8,Fan is off
12/24/2021, 19:00,56.9,26.8,Fan is off
12/24/2021, 20:00,56.4,26.8,Fan is off
12/24/2021, 21:00,58.8,25.6,Fan is off
12/24/2021, 22:00,58.9,25.3,Fan is off
12/24/2021, 23:00,59,25.2,Fan is off
12/25/2021, 00:00,60.9,25.2,Fan is off
12/25/2021, 01:00,61.3,25.1,Fan is off
12/25/2021, 02:00,61.6,25.2,Fan is off
12/25/2021, 03:00,61.4,25.2,Fan is off
12/25/2021, 04:00,61.6,25.1,Fan is off
12/25/2021, 05:00,61.3,25.1,Fan is off
12/25/2021, 06:00,61.4,25.1,Fan is off
12/25/2021, 07:00,61.6,25.1,Fan is on
12/25/2021, 08:00,61.4,25,Fan is off
12/25/2021, 09:00,57.3,26.2,Fan is off
12/25/2021, 10:00,56.7,26.3,Fan is off
12/25/2021, 11:00,56.6,26.3,Fan is off
12/25/2021, 12:00,56.1,26.4,Fan is off
12/25/2021, 13:00,55.4,26.6,Fan is off
12/25/2021, 14:00,55.1,26.6,Fan is off
12/25/2021, 15:00,55.7,26.6,Fan is off
12/25/2021, 16:00,56.4,26.6,Fan is off
12/25/2021, 17:00,56.1,26.5,Fan is off
12/25/2021, 18:00,54.7,26.5,Fan is off
12/25/2021, 19:00,55.5,26.4,Fan is off
12/25/2021, 20:00,56.5,26.5,Fan is off
12/25/2021, 21:00,60,25.2,Fan is off
12/25/2021, 22:00,60,25,Fan is off
12/25/2021, 23:00,59.8,25,Fan is off
12/26/2021, 00:00,60.6,25,Fan is off
12/26/2021, 01:00,60.8,24.9,Fan is off
12/26/2021, 02:00,61,24.8,Fan is off
12/26/2021, 03:00,60.7,24.7,Fan is off
12/26/2021, 04:00,60.9,24.7,Fan is off
12/26/2021, 05:00,60.7,24.7,Fan is off
12/26/2021, 06:00,60.7,24.7,Fan is off
12/26/2021, 07:00,60.9,24.6,Fan is on
12/26/2021, 08:00,60.9,24.6,Fan is off
12/26/2021, 09:00,57.7,25.9,Fan is off
12/26/2021, 10:00,58.6,26,Fan is off
12/26/2021, 11:00,56.9,26.1,Fan is off
12/26/2021, 12:00,56.1,26.2,Fan is off
12/26/2021, 13:00,55.4,26.3,Fan is off
12/26/2021, 14:00,54.8,26.4,Fan is off
12/26/2021, 15:00,55.1,26.4,Fan is off
12/26/2021, 16:00,54.9,26.5,Fan is off
12/26/2021, 17:00,54.8,26.4,Fan is off
12/26/2021, 18:00,56.9,26.5,Fan is off
12/26/2021, 19:00,56.6,26.5,Fan is off
12/26/2021, 20:00,55.2,26.5,Fan is off
12/26/2021, 21:00,58.7,25.2,Fan is off
12/26/2021, 22:00,59.1,25.1,Fan is off
12/26/2021, 23:00,59.5,24.9,Fan is off
12/27/2021, 00:00,60.3,24.9,Fan is off
12/27/2021, 01:00,60.3,24.9,Fan is off
12/27/2021, 02:00,60.6,24.8,Fan is off
12/27/2021, 03:00,60.7,24.7,Fan is off
12/27/2021, 04:00,61,24.6,Fan is off
12/27/2021, 05:00,60.6,24.6,Fan is off
