12/03/2021, 19:00,53.5,26.7,Fan is on
12/03/2021, 20:00,55.8,25.1,Fan is off
12/03/2021, 21:00,55.4,24.9,Fan is off
12/03/2021, 22:00,55.6,24.8,Fan is off
12/03/2021, 23:00,57,24.6,Fan is off
12/04/2021, 00:00,58,24.6,Fan is off
12/04/2021, 01:00,58.6,24.5,Fan is off
12/04/2021, 02:00,58.6,24.5,Fan is off
12/04/2021, 03:00,58.7,24.4,Fan is off
12/04/2021, 04:00,59.1,24.5,Fan is off
12/04/2021, 05:00,59.4,24.4,Fan is off
12/04/2021, 06:00,59.4,24.4,Fan is off
12/04/2021, 07:00,59.7,24.4,Fan is off
12/04/2021, 08:00,60.5,24.4,Fan is off
12/04/2021, 09:00,57.9,25.6,Fan is off
12/04/2021, 10:00,57.8,25.6,Fan is off
12/04/2021, 11:00,58.6,25.8,Fan is off
12/04/2021, 12:00,56.5,26,Fan is off
12/04/2021, 13:00,56.7,25.9,Fan is off
12/04/2021, 14:00,56.9,26,Fan is off
12/04/2021, 15:00,55.9,26.1,Fan is off
12/04/2021, 16:00,56.1,26.1,Fan is off
12/04/2021, 17:00,55.7,26.2,Fan is off
12/04/2021, 18:00,55.6,26.3,Fan is off
12/04/2021, 19:00,55.3,26.1,Fan is on
12/04/2021, 20:00,55.2,26.1,Fan is off
12/04/2021, 21:00,56.7,24.8,Fan is off
12/04/2021, 22:00,58.4,24.7,Fan is off
12/04/2021, 23:00,59.5,24.5,Fan is off
12/05/2021, 00:00,59.5,24.5,Fan is off
12/05/2021, 01:00,59.9,24.6,Fan is off
12/05/2021, 02:00,59.6,24.5,Fan is off
12/05/2021, 03:00,60,24.5,Fan is off
12/05/2021, 04:00,60.2,24.6,Fan is off
12/05/2021, 05:00,60.4,24.5,Fan is off
12/05/2021, 06:00,60.1,24.5,Fan is off
12/05/2021, 07:00,60.8,24.5,Fan is off
12/05/2021, 08:00,60.8,24.5,Fan is off
12/05/2021, 09:00,58.3,25.5,Fan is off
12/05/2021, 10:00,58.1,25.6,Fan is off
12/05/2021, 11:00,58.7,25.7,Fan is off
12/05/2021, 12:00,58.2,25.9,Fan is off
12/05/2021, 13:00,57,25.9,Fan is off
12/05/2021, 14:00,56.6,25.8,Fan is off
12/05/2021, 15:00,57.3,25.9,Fan is off
12/05/2021, 16:00,56.3,26,Fan is off
12/05/2021, 17:00,56.8,26,Fan is off
12/05/2021, 18:00,55.9,26,Fan is off
12/05/2021, 19:00,57.1,25.9,Fan is on
12/05/2021, 20:00,56.6,25.9,Fan is off
12/05/2021, 21:00,58.6,24.7,Fan is off
12/05/2021, 22:00,58.4,24.6,Fan is off
12/05/2021, 23:00,58.8,24.5,Fan is off
12/06/2021, 00:00,59.2,24.4,Fan is off
12/06/2021, 01:00,59.1,24.3,Fan is off
