11/05/2021, 12:00,64,25,Fan is on
11/05/2021, 13:00,62.3,25.8,Fan is on
11/05/2021, 14:00,62.7,26,Fan is on
11/05/2021, 15:00,61.4,26.4,Fan is on
11/05/2021, 16:00,61.3,26,Fan is on
11/05/2021, 17:00,58.2,25.7,Fan is on
11/05/2021, 18:00,58.4,25.5,Fan is on
11/05/2021, 19:00,58.5,25.4,Fan is on
11/05/2021, 20:00,58,25.4,Fan is off
11/05/2021, 21:00,60.4,24.3,Fan is off
11/05/2021, 22:00,61.3,24.1,Fan is off
11/05/2021, 23:00,61.5,24.1,Fan is off
11/06/2021, 00:00,62,24.1,Fan is off
11/06/2021, 01:00,62.4,24.1,Fan is off
11/06/2021, 02:00,62.7,24,Fan is off
11/06/2021, 03:00,62.5,24,Fan is off
11/06/2021, 04:00,61.8,23.9,Fan is off
11/06/2021, 05:00,61.6,24,Fan is off
11/06/2021, 06:00,61.3,23.9,Fan is off
11/06/2021, 07:00,62.5,23.9,Fan is off
11/06/2021, 08:00,62.2,23.9,Fan is off
11/06/2021, 09:00,61.4,25,Fan is off
11/06/2021, 10:00,60.2,25.5,Fan is off
11/06/2021, 11:00,60.2,25.5,Fan is off
11/06/2021, 12:00,59.9,25.6,Fan is off
11/06/2021, 13:00,61,25.7,Fan is off
11/06/2021, 14:00,60.1,25.8,Fan is off
11/06/2021, 15:00,60.1,25.8,Fan is off
11/06/2021, 16:00,60.4,26.1,Fan is off
11/06/2021, 17:00,58.6,27.1,Fan is off
11/06/2021, 18:00,54,27.2,Fan is off
11/06/2021, 19:00,52.3,27.3,Fan is off
11/06/2021, 20:00,51.8,27,Fan is off
11/06/2021, 21:00,56.3,25.4,Fan is off
11/06/2021, 22:00,57.1,25.1,Fan is off
11/06/2021, 23:00,58.9,25.1,Fan is off
11/07/2021, 00:00,59.2,25,Fan is off
11/07/2021, 01:00,59.6,25,Fan is off
11/07/2021, 02:00,29.8,-12.5,Fan is off
11/07/2021, 03:00,59.6,25,Fan is off
11/07/2021, 04:00,59.7,25,Fan is off
11/07/2021, 05:00,60.5,25,Fan is off
11/07/2021, 06:00,60.5,25,Fan is off
11/07/2021, 07:00,60.6,25,Fan is off
11/07/2021, 08:00,60.6,25,Fan is off
11/07/2021, 09:00,58.1,26.3,Fan is off
11/07/2021, 10:00,56.6,26.6,Fan is off
11/07/2021, 11:00,56.6,26.6,Fan is off
11/07/2021, 12:00,57,26.7,Fan is off
11/07/2021, 13:00,55.9,26.7,Fan is off
11/07/2021, 14:00,56.9,26.6,Fan is off
11/07/2021, 15:00,56,26.7,Fan is off
11/07/2021, 16:00,56.4,26.8,Fan is off
11/07/2021, 17:00,56.4,26.8,Fan is off
11/07/2021, 18:00,55.6,26.9,Fan is off
11/07/2021, 19:00,55.5,26.9,Fan is off
11/07/2021, 20:00,55.2,27,Fan is off
11/07/2021, 21:00,58.8,25.6,Fan is off
11/07/2021, 22:00,59,25.6,Fan is off
11/07/2021, 23:00,59.3,25.3,Fan is off
11/08/2021, 00:00,59.1,25.3,Fan is off
11/08/2021, 01:00,59.5,25.2,Fan is off
11/08/2021, 02:00,59.7,25.1,Fan is off
11/08/2021, 03:00,60.2,25.1,Fan is off
11/08/2021, 04:00,58.7,25.1,Fan is off
11/08/2021, 05:00,58.7,25,Fan is off
11/08/2021, 06:00,58.6,25,Fan is off
11/08/2021, 07:00,60.1,25.1,Fan is off
11/08/2021, 08:00,57.6,26.1,Fan is off
11/08/2021, 09:00,57.6,26.1,Fan is off
11/08/2021, 10:00,55.8,26.2,Fan is off
11/08/2021, 11:00,55.9,26.4,Fan is off
11/08/2021, 12:00,55.6,26.6,Fan is off
11/08/2021, 13:00,55.6,26.6,Fan is off
11/08/2021, 14:00,56.2,26.7,Fan is off
11/08/2021, 15:00,56.2,26.7,Fan is off
11/08/2021, 16:00,55.8,26.8,Fan is off
11/08/2021, 17:00,55.4,26.9,Fan is off
11/08/2021, 18:00,54.8,26.9,Fan is off
11/08/2021, 19:00,54.8,26.9,Fan is off
11/08/2021, 20:00,54.1,26.8,Fan is off
11/08/2021, 21:00,57.4,25.6,Fan is off
11/08/2021, 22:00,58.4,25.5,Fan is off
11/08/2021, 23:00,58.7,25.5,Fan is off
11/09/2021, 00:00,59.1,25.3,Fan is off
11/09/2021, 01:00,59.3,25.3,Fan is off
11/09/2021, 02:00,58.5,25.2,Fan is off
11/09/2021, 03:00,59.8,25.2,Fan is off
11/09/2021, 04:00,60,25.2,Fan is off
11/09/2021, 05:00,60,25.2,Fan is off
11/09/2021, 06:00,60.1,25.2,Fan is off
11/09/2021, 07:00,59.6,25.2,Fan is off
11/09/2021, 08:00,60.2,25.3,Fan is off
11/09/2021, 09:00,57.7,26.5,Fan is off
11/09/2021, 10:00,57.4,26.6,Fan is off
11/09/2021, 11:00,56.8,26.9,Fan is off
11/09/2021, 12:00,56.6,27,Fan is off
11/09/2021, 13:00,56.2,27.1,Fan is off
11/09/2021, 14:00,55.6,27.1,Fan is off
11/09/2021, 15:00,56.5,27.1,Fan is off
11/09/2021, 16:00,54.7,27.1,Fan is off
11/09/2021, 17:00,54,26.7,Fan is off
11/09/2021, 18:00,53.9,26.6,Fan is off
11/09/2021, 19:00,53.7,26.7,Fan is off
11/09/2021, 20:00,53.5,26.6,Fan is off
11/09/2021, 21:00,56.7,25.4,Fan is off
11/09/2021, 22:00,56.5,25.2,Fan is off
11/09/2021, 23:00,57.2,25,Fan is off
11/10/2021, 00:00,57.5,25.1,Fan is off
11/10/2021, 01:00,58,25.1,Fan is off
11/10/2021, 02:00,58.8,24.9,Fan is off
11/10/2021, 03:00,58.6,24.9,Fan is off
11/10/2021, 04:00,58.3,24.9,Fan is off
11/10/2021, 05:00,58.9,24.8,Fan is off
11/10/2021, 06:00,58.7,24.9,Fan is off
11/10/2021, 07:00,59.7,24.6,Fan is off
11/10/2021, 08:00,59.7,24.7,Fan is off
11/10/2021, 09:00,57.2,26.1,Fan is off
11/10/2021, 10:00,56.7,26.2,Fan is off
11/10/2021, 11:00,55.5,26.4,Fan is off
11/10/2021, 12:00,55.6,26.4,Fan is off
11/10/2021, 13:00,54,26.4,Fan is off
11/10/2021, 14:00,54.3,26.5,Fan is off
11/10/2021, 15:00,54.2,26.4,Fan is off
11/10/2021, 16:00,55.5,26.5,Fan is off
11/10/2021, 17:00,55.2,26.6,Fan is off
11/10/2021, 18:00,55.5,26.6,Fan is off
11/10/2021, 19:00,55.7,26.6,Fan is off
11/10/2021, 20:00,54.8,26.6,Fan is off
11/10/2021, 21:00,58.1,25.4,Fan is off
11/10/2021, 22:00,57,25,Fan is off
11/10/2021, 23:00,57,25,Fan is off
11/11/2021, 00:00,59.2,24.9,Fan is off
11/11/2021, 01:00,59.2,25,Fan is off
11/11/2021, 02:00,59.3,24.9,Fan is off
11/11/2021, 03:00,59.7,24.9,Fan is off
11/11/2021, 04:00,59.7,25,Fan is off
11/11/2021, 05:00,59.9,25,Fan is off
11/11/2021, 06:00,60,25,Fan is off
11/11/2021, 07:00,60.3,25.1,Fan is off
11/11/2021, 08:00,60.3,25.1,Fan is off
11/11/2021, 09:00,55.1,26.5,Fan is off
11/11/2021, 10:00,55.1,26.5,Fan is off
11/11/2021, 11:00,55.3,26.6,Fan is off
11/11/2021, 11:48,61,26.4,Fan is on
11/11/2021, 12:00,61.1,26.6,Fan is off
11/11/2021, 13:00,61.2,26.4,Fan is off
11/11/2021, 14:00,59.8,26.7,Fan is off
11/11/2021, 15:00,58.6,26.1,Fan is off
11/11/2021, 16:00,57.3,26.1,Fan is off
11/11/2021, 17:00,57.4,26.1,Fan is off
11/11/2021, 18:00,57.5,26.1,Fan is off
11/11/2021, 19:00,57.6,26.1,Fan is off
11/11/2021, 20:00,60.8,25.1,Fan is off
11/11/2021, 21:00,60.9,25.1,Fan is off
11/11/2021, 22:00,60.9,25,Fan is off
11/11/2021, 23:00,61.1,24.8,Fan is off
11/12/2021, 00:00,61.7,24.7,Fan is off
11/12/2021, 01:00,61.3,24.6,Fan is off
11/12/2021, 02:00,61.3,24.5,Fan is off
11/12/2021, 03:00,61.3,24.5,Fan is off
11/12/2021, 04:00,61.1,24.2,Fan is off
11/12/2021, 05:00,61.1,24.2,Fan is off
11/12/2021, 06:00,62,24.2,Fan is off
11/12/2021, 07:00,62.4,24.3,Fan is off
11/12/2021, 08:00,63.1,24.4,Fan is off
11/12/2021, 09:00,60.1,25.6,Fan is off
11/12/2021, 11:00,60.6,25.4,Fan is on
11/12/2021, 12:00,61,25.7,Fan is on
11/12/2021, 13:00,60,26,Fan is on
11/12/2021, 14:00,55.7,27.3,Fan is on
11/12/2021, 15:00,54.2,27.5,Fan is on
11/12/2021, 16:00,54.2,27.5,Fan is on
11/12/2021, 17:00,54.1,27.5,Fan is on
11/12/2021, 18:00,53.3,27.6,Fan is on
11/12/2021, 19:00,53.8,27.4,Fan is off
11/12/2021, 20:00,53.8,27.4,Fan is off
11/12/2021, 21:00,55.6,26.2,Fan is off
11/12/2021, 22:00,56.2,25.9,Fan is off
11/12/2021, 23:00,57.2,25.7,Fan is off
11/13/2021, 00:00,57.7,25.5,Fan is off
11/13/2021, 01:00,56.8,25.6,Fan is off
11/13/2021, 02:00,57.2,25.4,Fan is off
11/13/2021, 03:00,57.1,25.4,Fan is off
11/13/2021, 04:00,57.7,25.3,Fan is off
11/13/2021, 05:00,58,25.2,Fan is off
11/13/2021, 06:00,58.1,25.2,Fan is off
11/13/2021, 07:00,56.7,25.1,Fan is off
11/13/2021, 08:00,57.2,24.9,Fan is off
11/13/2021, 09:00,53.8,26.2,Fan is off
11/13/2021, 10:00,56,26.5,Fan is off
11/13/2021, 11:00,57.7,26.7,Fan is off
11/13/2021, 12:00,55.6,26.8,Fan is off
11/13/2021, 13:00,55,27,Fan is off
11/13/2021, 14:00,54,26.9,Fan is off
11/13/2021, 15:00,54.1,27.1,Fan is off
11/13/2021, 16:00,54.5,27.1,Fan is off
11/13/2021, 17:00,54.1,27.2,Fan is off
11/13/2021, 18:00,54.4,27.1,Fan is off
11/13/2021, 19:00,53.8,27.3,Fan is off
11/13/2021, 20:00,52.9,27.2,Fan is off
11/13/2021, 21:00,56.4,25.9,Fan is off
11/13/2021, 22:00,57.4,25.6,Fan is off
11/13/2021, 23:00,57.6,25.6,Fan is off
11/14/2021, 00:00,58,25.5,Fan is off
11/14/2021, 01:00,58.6,25.4,Fan is off
11/14/2021, 02:00,58.6,25.5,Fan is off
11/14/2021, 03:00,59.2,25.4,Fan is off
11/14/2021, 04:00,59.4,25.5,Fan is off
11/14/2021, 05:00,59.4,25.5,Fan is off
11/14/2021, 06:00,59.2,25.5,Fan is off
11/14/2021, 07:00,58.9,25.3,Fan is off
11/14/2021, 08:00,58,25.2,Fan is off
11/14/2021, 09:00,55.4,26.6,Fan is off
11/14/2021, 10:00,55.3,26.8,Fan is off
11/14/2021, 11:00,54.9,27,Fan is off
11/14/2021, 12:00,52.8,27.1,Fan is off
11/14/2021, 13:00,51.5,27.1,Fan is off
11/14/2021, 14:00,52.1,27.1,Fan is off
11/14/2021, 15:00,52.6,27.4,Fan is off
11/14/2021, 16:00,52.6,27.4,Fan is off
11/14/2021, 17:00,52.2,27.5,Fan is off
11/14/2021, 18:00,52.5,27.6,Fan is off
11/14/2021, 19:00,50.2,27.6,Fan is off
11/14/2021, 20:00,54.1,26.1,Fan is off
11/14/2021, 21:00,54.1,26.1,Fan is off
11/14/2021, 22:00,55.3,25.7,Fan is off
11/14/2021, 23:00,56,25.5,Fan is off
11/15/2021, 00:00,56.4,25.4,Fan is off
11/15/2021, 01:00,56.8,25.4,Fan is off
11/15/2021, 02:00,57.8,25.4,Fan is off
11/15/2021, 03:00,58.6,25.4,Fan is off
11/15/2021, 04:00,58.2,25.4,Fan is off
11/15/2021, 05:00,58.1,25.4,Fan is off
11/15/2021, 06:00,58.3,25.4,Fan is off
11/15/2021, 07:00,58.7,25.4,Fan is off
11/15/2021, 08:00,58.8,25.3,Fan is off
11/15/2021, 09:00,55.9,26.6,Fan is off
11/15/2021, 10:00,56.5,26.9,Fan is off
11/15/2021, 11:00,56.3,27.1,Fan is off
11/15/2021, 12:00,53.6,27.1,Fan is off
11/15/2021, 13:00,54.8,26.1,Fan is off
11/15/2021, 14:00,54.8,26.1,Fan is off
11/15/2021, 15:00,53.3,26.2,Fan is off
11/15/2021, 16:00,53.7,26.1,Fan is off
11/15/2021, 17:00,55.3,26.1,Fan is off
11/15/2021, 18:00,57.3,26.4,Fan is off
11/15/2021, 19:00,57.2,26.5,Fan is off
11/15/2021, 20:00,56.7,26.5,Fan is off
11/15/2021, 21:00,59.2,25.2,Fan is off
11/15/2021, 22:00,58.7,25.1,Fan is off
11/15/2021, 23:00,59.6,25,Fan is off
11/16/2021, 00:00,59,24.9,Fan is off
11/16/2021, 01:00,59.2,24.9,Fan is off
11/16/2021, 02:00,60.2,24.8,Fan is off
11/16/2021, 03:00,60.2,24.9,Fan is off
11/16/2021, 04:00,59.9,24.8,Fan is off
11/16/2021, 05:00,60.6,24.7,Fan is off
11/16/2021, 06:00,60.6,24.8,Fan is off
11/16/2021, 07:00,60.6,24.8,Fan is off
11/16/2021, 08:00,59,26.1,Fan is off
11/16/2021, 09:00,59,26.1,Fan is off
11/16/2021, 10:00,58.8,26.2,Fan is off
11/16/2021, 11:00,57.5,26.4,Fan is off
11/16/2021, 12:00,56.4,26.4,Fan is off
11/16/2021, 13:00,57,26.4,Fan is off
11/16/2021, 14:00,54.4,26.6,Fan is off
11/16/2021, 15:00,54.3,26.5,Fan is off
11/16/2021, 16:00,54,26.7,Fan is off
11/16/2021, 17:00,56,26.8,Fan is off
11/16/2021, 18:00,56.6,26.8,Fan is off
11/16/2021, 19:00,56.7,27.1,Fan is off
11/16/2021, 20:00,55.7,26.9,Fan is off
11/16/2021, 21:00,57.4,25.5,Fan is off
11/16/2021, 22:00,57.4,25.2,Fan is off
11/16/2021, 23:00,58.1,25.1,Fan is off
11/17/2021, 00:00,58.9,25,Fan is off
11/17/2021, 01:00,59.3,25,Fan is off
11/17/2021, 02:00,60.1,25.1,Fan is off
11/17/2021, 03:00,59.9,25,Fan is off
11/17/2021, 04:00,59.7,24.9,Fan is off
11/17/2021, 05:00,60,25,Fan is off
11/17/2021, 06:00,59.9,24.9,Fan is off
11/17/2021, 07:00,60.5,24.9,Fan is off
11/17/2021, 08:00,58.2,26.1,Fan is off
11/17/2021, 09:00,58.1,26.1,Fan is off
11/17/2021, 10:00,58.2,26.4,Fan is off
11/17/2021, 11:00,58.4,26.6,Fan is off
11/17/2021, 12:00,58.3,26.7,Fan is off
11/17/2021, 13:00,57.3,26.4,Fan is off
11/17/2021, 14:00,56.8,26.5,Fan is off
11/17/2021, 15:00,55.7,26.6,Fan is off
11/17/2021, 16:00,53.9,26.7,Fan is off
11/17/2021, 17:00,54,26.7,Fan is off
11/17/2021, 18:00,54.2,26.7,Fan is off
11/17/2021, 19:00,52.4,26.6,Fan is off
11/17/2021, 20:00,55,26.6,Fan is off
11/17/2021, 21:00,59.5,25.4,Fan is off
11/17/2021, 22:00,59.3,25.2,Fan is off
11/17/2021, 23:00,59.3,25.1,Fan is off
11/18/2021, 00:00,59.8,25.1,Fan is off
11/18/2021, 01:00,59.4,25,Fan is off
11/18/2021, 02:00,59.4,24.9,Fan is off
