12/20/2021, 13:00,53.1,27.8,64.4,24.6,Fan is off
12/20/2021, 13:04,52.1,27.6,62.1,24.9,Fan is on
12/20/2021, 14:00,52.1,27.6,61.8,24.9,Fan is off
12/20/2021, 15:00,53,27.8,60.7,24.6,Fan is off
12/20/2021, 16:00,52.9,27.4,57.8,25.2,Fan is off
12/20/2021, 17:00,52.9,27.3,57.5,25.1,Fan is off
12/20/2021, 18:00,52.7,27.4,57.2,25.1,Fan is off
12/20/2021, 19:00,52.6,27.3,57.9,25,Fan is on
12/20/2021, 20:00,52.8,27.4,59.9,25,Fan is off
12/20/2021, 21:00,53.7,25.8,63.7,23.7,Fan is off
12/20/2021, 22:00,54.1,25.4,65,23.3,Fan is off
12/20/2021, 23:00,54.4,25.3,65.5,23.3,Fan is off
12/21/2021, 00:00,54.5,25.2,64.7,23.8,Fan is off
12/21/2021, 01:00,54.8,25.2,64.5,23.9,Fan is off
12/21/2021, 02:00,54.9,25.3,66.7,23.4,Fan is off
12/21/2021, 03:00,55,25.2,66.9,23.2,Fan is off
12/21/2021, 04:00,55.1,25.1,67.3,23.2,Fan is off
12/21/2021, 05:00,55.2,25.1,67.8,23.1,Fan is off
12/21/2021, 06:00,55.2,25.1,67.9,23.1,Fan is off
12/21/2021, 07:00,55.4,25.1,68.2,23,Fan is off
12/21/2021, 08:00,55.4,25.1,68.1,23,Fan is off
12/21/2021, 09:00,54.6,26.5,61.6,24.7,Fan is off
12/21/2021, 10:00,54.2,26.8,61.2,24.8,Fan is off
12/21/2021, 11:00,53.9,27,61.1,24.8,Fan is off
12/21/2021, 12:00,53.7,27.1,60.6,24.9,Fan is off
12/21/2021, 13:00,53.5,27.3,60.8,25.1,Fan is off
12/21/2021, 14:00,53.4,27.4,60.7,25.4,Fan is off
12/21/2021, 15:00,53.4,27.6,60.6,25.4,Fan is off
12/21/2021, 16:00,53.3,27.7,60.3,25.6,Fan is off
12/21/2021, 17:00,53.1,27.8,59.5,25.8,Fan is off
12/21/2021, 18:00,53.1,28,60.1,25.9,Fan is off
12/21/2021, 19:00,53,28.1,59.6,25.8,Fan is on
12/21/2021, 20:00,53,28,61,25.7,Fan is off
12/21/2021, 21:00,54,26.3,65.5,24.1,Fan is off
12/21/2021, 22:00,54.3,25.8,67.5,23.7,Fan is off
12/21/2021, 23:00,54.4,25.6,67.2,23.4,Fan is off
