02/04/2022, 12:50,57.5,26.3,Fan is on,60.2,25.2
02/04/2022, 13:00,57.2,26.1,Fan is off,60.2,25.2
02/04/2022, 14:00,57.3,26.5,Fan is off,57.1,25.1
02/04/2022, 15:00,56.4,25.2,Fan is off,57,25.1
02/04/2022, 16:00,55.7,25.2,Fan is off,56.6,24.9
02/04/2022, 17:00,55,25.1,Fan is off,55.5,25
02/04/2022, 18:00,56.3,25.1,Fan is off,56.6,25.1
02/04/2022, 19:00,54.8,25.9,Fan is off,59.1,24.8
02/04/2022, 20:00,54,25.7,Fan is off,59.3,24.8
02/04/2022, 21:00,61.3,23.3,Fan is off,66.1,22.4
02/04/2022, 22:00,63.6,22.9,Fan is off,66.2,22.4
02/04/2022, 23:00,64.7,22.8,Fan is off,67.9,22
02/05/2022, 00:00,65.4,22.6,Fan is off,67.9,22
02/05/2022, 01:00,67.2,22.5,Fan is off,69.3,21.9
02/05/2022, 02:00,67.2,22.5,Fan is off,69.7,21.9
02/05/2022, 03:00,67,22.4,Fan is off,69.5,21.9
02/05/2022, 04:00,66.9,22.3,Fan is off,69.4,21.9
02/05/2022, 05:00,67,22.3,Fan is off,69.4,21.8
02/05/2022, 06:00,67.5,22.2,Fan is off,70.2,21.8
02/05/2022, 07:00,68.1,22.2,Fan is on,70.5,21.7
02/05/2022, 07:00,68.2,22.2,Fan is on,70.5,21.7
02/05/2022, 08:00,68,22.2,Fan is on,70.4,21.7
02/05/2022, 09:00,61,24.7,Fan is on,63.6,23.9
02/05/2022, 10:00,58.4,24.8,Fan is on,61.5,23.9
02/05/2022, 11:00,57.8,24.9,Fan is on,60.9,24
02/05/2022, 12:00,57.3,25.2,Fan is on,60.5,24.2
02/05/2022, 13:00,56.3,25.3,Fan is on,59.1,24.3
02/05/2022, 14:00,55.2,25.4,Fan is on,58.1,24.4
02/05/2022, 15:00,56.7,25.2,Fan is on,59.6,24.4
02/05/2022, 16:00,58.4,25.4,Fan is off,61.5,24.4
02/05/2022, 17:00,58.2,25.5,Fan is off,58.9,24.6
02/05/2022, 18:00,56,25.5,Fan is off,59,24.6
02/05/2022, 19:00,55.4,25.3,Fan is off,58,24.5
02/05/2022, 20:00,55.4,25.4,Fan is off,60.3,24.5
02/05/2022, 21:00,62.7,23.1,Fan is off,67.1,22.2
02/05/2022, 22:00,64.3,22.8,Fan is off,67.1,22.2
02/05/2022, 23:00,65,22.7,Fan is off,67.8,22
02/06/2022, 00:00,66.8,22.6,Fan is off,69.5,22
02/06/2022, 01:00,66.5,22.5,Fan is off,69,21.9
02/06/2022, 02:00,66.6,22.4,Fan is off,69.1,21.8
02/06/2022, 03:00,67.3,22.3,Fan is off,69.8,21.8
02/06/2022, 04:00,67.4,22.2,Fan is off,69.9,21.7
02/06/2022, 05:00,67.2,22.2,Fan is off,69.6,21.6
02/06/2022, 06:00,67.2,22.1,Fan is off,69.7,21.6
02/06/2022, 07:00,68.2,22.1,Fan is on,70.8,21.4
02/06/2022, 07:00,68.2,22,Fan is on,70.7,21.4
02/06/2022, 08:00,68.3,22,Fan is on,70.7,21.4
02/06/2022, 09:00,61.1,24.6,Fan is on,62.8,23.9
02/06/2022, 10:00,60.1,24.7,Fan is on,62.8,23.9
02/06/2022, 11:00,59.8,25,Fan is on,62.7,24
02/06/2022, 12:00,59.8,25,Fan is on,62.8,24.2
02/06/2022, 13:00,59.4,24.9,Fan is on,61.8,24.4
02/06/2022, 14:00,58.4,25.6,Fan is off,62.9,24.7
02/06/2022, 15:00,58.4,25.6,Fan is off,61.3,24.7
02/06/2022, 16:00,57.2,25.3,Fan is off,60.2,24.5
02/06/2022, 17:00,57.2,25.4,Fan is off,60.7,24.4
02/06/2022, 18:00,57.6,25.3,Fan is off,60.6,24.3
02/06/2022, 19:00,56.4,25.3,Fan is off,59.9,24.3
02/06/2022, 20:00,57.1,25.3,Fan is off,67.4,22.3
02/06/2022, 21:00,64.4,23,Fan is off,67.4,22.3
02/06/2022, 22:00,66.4,22.7,Fan is off,69.1,22.1
02/06/2022, 23:00,66.5,22.6,Fan is off,69.2,21.9
02/07/2022, 00:00,66.3,22.3,Fan is off,69.1,21.9
02/07/2022, 01:00,67,22.2,Fan is off,69.7,21.7
02/07/2022, 02:00,64.1,23.3,Fan is off,66.5,22.8
02/07/2022, 03:00,63.7,23.4,Fan is off,66.4,22.8
02/07/2022, 04:00,63.9,23.5,Fan is off,66.4,22.8
02/07/2022, 05:00,63.7,23.5,Fan is off,66,22.8
02/07/2022, 06:00,63,23.5,Fan is off,65.7,22.9
02/07/2022, 07:00,63.1,23.5,Fan is on,65.4,22.9
02/07/2022, 07:00,63.4,23.4,Fan is on,66.1,22.8
02/07/2022, 08:00,59.8,24.8,Fan is on,66,22.8
02/07/2022, 09:00,59.9,24.8,Fan is on,63,23.8
02/07/2022, 10:00,59,24.9,Fan is on,62.1,24
02/07/2022, 11:00,59.2,25,Fan is on,62.1,24
02/07/2022, 12:00,58.3,25.1,Fan is on,61.6,24.2
02/07/2022, 13:00,58.2,25.2,Fan is on,61.5,24.3
02/07/2022, 14:00,57.8,25.2,Fan is on,61,24.4
02/07/2022, 15:00,58.2,25.4,Fan is on,61.3,24.5
02/07/2022, 16:00,57.4,25.4,Fan is off,60.4,24.5
02/07/2022, 17:00,57.2,25.4,Fan is off,60.6,24.4
02/07/2022, 18:00,59.4,25,Fan is off,61.1,24.6
02/07/2022, 19:00,59.4,25,Fan is off,61.1,24.7
02/07/2022, 20:00,56.9,25.4,Fan is off,61.3,24.4
02/07/2022, 21:00,63.8,22.9,Fan is off,66.7,22.4
02/07/2022, 22:00,64.5,22.6,Fan is off,67.3,21.8
02/07/2022, 23:00,65,22.3,Fan is off,67.3,21.8
02/08/2022, 00:00,64.3,22,Fan is off,66.7,21.4
02/08/2022, 01:00,65.9,21.9,Fan is off,69.3,21.4
02/08/2022, 02:00,66.9,21.8,Fan is off,69.6,21.4
02/08/2022, 03:00,67.7,21.8,Fan is off,69.9,21.4
02/08/2022, 04:00,67.2,21.8,Fan is off,69.7,21.3
02/08/2022, 05:00,67.6,21.7,Fan is off,69.7,21.3
02/08/2022, 06:00,67.5,21.7,Fan is off,69.6,21.2
02/08/2022, 07:00,68.1,21.6,Fan is on,70.1,21.1
02/08/2022, 07:00,68.6,21.6,Fan is on,70.7,21.1
02/08/2022, 08:00,68.5,21.6,Fan is on,70.6,21.1
02/08/2022, 09:00,61.3,24.1,Fan is on,64.5,23.4
02/08/2022, 10:00,61.2,24.6,Fan is on,64.8,23.7
02/08/2022, 11:00,61.4,24.8,Fan is on,64.3,23.9
02/08/2022, 12:00,60.7,25,Fan is on,64.5,24.4
02/08/2022, 13:00,61.6,25.5,Fan is on,64.6,24.4
02/08/2022, 14:00,61.6,25.3,Fan is on,64.7,24.6
02/08/2022, 15:00,61.6,25.3,Fan is off,63.8,24.7
02/08/2022, 16:00,58.3,24.9,Fan is off,62,24.7
02/08/2022, 17:00,58.2,25,Fan is off,61.7,24.5
02/08/2022, 18:00,59.1,24.8,Fan is off,61.6,24.5
02/08/2022, 19:00,59.2,24.8,Fan is off,60.8,24.4
02/08/2022, 20:00,58.6,24.7,Fan is off,67.1,22.3
02/08/2022, 21:00,64.8,22.8,Fan is off,67.2,22.3
02/08/2022, 22:00,66.5,22.6,Fan is off,68.4,22.1
02/08/2022, 23:00,67.5,22.3,Fan is off,69.3,21.9
02/09/2022, 00:00,67.2,22.2,Fan is off,69.1,21.9
02/09/2022, 01:00,66.2,22.2,Fan is off,68,21.6
02/09/2022, 02:00,66.2,22,Fan is off,68,21.6
02/09/2022, 03:00,66.4,21.9,Fan is off,68.2,21.5
02/09/2022, 04:00,67,21.8,Fan is off,68.3,21.4
02/09/2022, 05:00,66.8,21.7,Fan is off,68.3,21.4
02/09/2022, 06:00,67.4,21.7,Fan is off,68.6,21.3
02/09/2022, 07:00,66.8,21.6,Fan is on,68.6,21.3
02/09/2022, 07:00,67.7,21.7,Fan is on,69.2,21.3
02/09/2022, 08:00,68.1,21.6,Fan is on,69,21.3
02/09/2022, 09:00,61.2,23.8,Fan is on,63.9,23.4
02/09/2022, 10:00,61.3,23.8,Fan is on,62.6,23.6
02/09/2022, 11:00,60.2,24.2,Fan is on,62.5,23.8
02/09/2022, 12:00,59.4,24.3,Fan is on,60.9,24.2
02/09/2022, 13:00,59.5,24.3,Fan is on,60.9,24.2
02/09/2022, 14:00,59.9,24.3,Fan is on,62.1,24.4
02/09/2022, 15:00,61.3,24.5,Fan is off,62.1,24.4
02/09/2022, 16:00,61.3,24.9,Fan is off,62.1,24.9
02/09/2022, 17:00,60.4,24.7,Fan is off,62,24.3
02/09/2022, 18:00,59.5,24.8,Fan is off,60.4,24.8
02/09/2022, 19:00,59.2,24.8,Fan is off,60.6,24.4
02/09/2022, 20:00,58.5,24.8,Fan is off,60,24.4
02/09/2022, 21:00,63.5,22.8,Fan is off,65.4,22.4
02/09/2022, 22:00,64.8,22.5,Fan is off,67,22
02/09/2022, 23:00,65.2,22.3,Fan is off,67.3,21.9
02/10/2022, 00:00,67.5,22.2,Fan is off,69,21.8
02/10/2022, 01:00,67.7,22,Fan is off,69,21.8
02/10/2022, 02:00,68,21.9,Fan is off,69.8,21.7
02/10/2022, 03:00,68.2,21.9,Fan is off,69.7,21.6
02/10/2022, 04:00,67.4,21.9,Fan is off,69.3,21.5
02/10/2022, 05:00,67.3,21.9,Fan is off,69.4,21.5
02/10/2022, 06:00,67.7,21.8,Fan is off,69.6,21.5
02/10/2022, 07:00,68,21.8,Fan is on,70,21.4
02/10/2022, 07:00,68.2,21.8,Fan is on,70,21.4
02/10/2022, 08:00,68.4,21.8,Fan is on,70,21.4
02/10/2022, 09:00,61.3,23.9,Fan is on,63.9,23.3
02/10/2022, 10:00,60.7,24,Fan is on,62.5,23.4
02/10/2022, 11:00,60.8,24,Fan is on,62.4,23.5
02/10/2022, 12:00,60.7,24.1,Fan is on,62.8,23.7
02/10/2022, 12:46,60.8,24.9,Fan is on,62,24.4
02/10/2022, 13:00,60.7,24.9,Fan is off,62.2,24.4
02/10/2022, 13:04,59.9,25.1,Fan is on,62,24.6
02/10/2022, 13:05,60.5,25.1,Fan is on,61.6,24.6
02/10/2022, 13:07,60.7,25,Fan is on,62.1,24.4
02/10/2022, 14:00,58.1,25.1,Fan is off,62.9,24.4
02/10/2022, 15:00,58.1,25.1,Fan is off,59.8,24.4
02/10/2022, 16:00,58.5,24.8,Fan is off,61,24.7
02/10/2022, 17:00,58.5,24.9,Fan is off,60.4,24.4
02/10/2022, 18:00,58.5,24.8,Fan is off,60.3,24.4
02/10/2022, 19:00,58.2,24.6,Fan is off,59.7,24.3
02/10/2022, 20:00,57.8,24.6,Fan is off,58.8,24.5
02/10/2022, 21:00,63.3,22.5,Fan is off,65.7,21.9
02/10/2022, 22:00,64.5,22.2,Fan is off,66.7,21.7
02/10/2022, 23:00,64.3,21.9,Fan is off,66.4,21.4
02/11/2022, 00:00,64.5,21.7,Fan is off,66.9,21.3
02/11/2022, 01:00,64.3,21.6,Fan is off,66.5,21.1
02/11/2022, 02:00,64.8,21.5,Fan is off,67,21
02/11/2022, 03:00,65.4,21.3,Fan is off,67.6,20.9
02/11/2022, 04:00,65.5,21.3,Fan is off,67.8,20.9
02/11/2022, 05:00,66.1,21.3,Fan is off,68.1,20.8
02/11/2022, 06:00,65.4,21.1,Fan is off,67.6,20.7
02/11/2022, 07:00,65.9,21.1,Fan is on,68.2,20.7
02/11/2022, 07:00,66.3,21,Fan is on,68.3,20.6
02/11/2022, 08:00,66.1,21,Fan is on,68.2,20.6
02/11/2022, 09:00,60.2,23.2,Fan is on,61.6,22.8
02/11/2022, 10:00,60.1,23.4,Fan is on,61.9,23
02/11/2022, 11:00,59.6,23.7,Fan is on,61.1,23.3
02/11/2022, 12:00,59.3,23.7,Fan is on,60.8,23.5
02/11/2022, 13:00,59.2,23.9,Fan is on,60.8,23.6
02/11/2022, 14:00,59.3,24.2,Fan is on,61,23.8
02/11/2022, 15:00,58.6,24.2,Fan is on,60.2,23.8
02/11/2022, 16:00,59.3,24.3,Fan is on,60.2,24
