12/03/2021, 13:00,52.9,26,Fan is off,57.3,24.7
12/03/2021, 14:00,53.4,26.2,Fan is off,57.8,24.8
12/03/2021, 15:00,52.5,26.2,Fan is off,56.3,24.9
12/03/2021, 15:31,55.3,26.3,Fan is on,56.5,25.9
12/03/2021, 15:32,55.1,26.5,Fan is on,56.8,26.2
12/03/2021, 15:33,55.3,26.5,Fan is on,56.7,26.3
12/03/2021, 16:11,55.1,26.5,Fan is on,56.7,26.3
12/03/2021, 16:20,53.1,27,Fan is on,55.6,26.4
12/03/2021, 16:21,53.4,27,Fan is on,55.3,26.5
12/03/2021, 16:25,55.1,26.8,Fan is on,57.4,26.5
12/03/2021, 16:26,54.1,26.7,Fan is on,58.2,26.4
12/03/2021, 16:28,55.2,26.6,Fan is on,57.8,26.4
12/03/2021, 16:29,55.3,26.5,Fan is on,55.5,26.3
12/03/2021, 16:30,55.6,26.5,Fan is on,55.9,26.4
12/03/2021, 16:32,54.8,26.7,Fan is on,55.9,26.3
12/03/2021, 16:34,54.6,26.8,Fan is off,55.6,26.4
12/03/2021, 16:35,54.7,26.8,Fan is on,55.9,26.4
12/03/2021, 16:36,55.1,26.8,Fan is on,56.2,26.4
12/03/2021, 16:37,54.9,26.8,Fan is on,56.4,26.4
12/03/2021, 16:38,55.5,26.8,Fan is on,57.8,26.5
12/03/2021, 16:39,55.2,26.8,Fan is on,57.5,26.1
12/03/2021, 16:40,55.3,26.9,Fan is on,58.8,25.8
12/03/2021, 16:45,55.2,26.8,Fan is on,59.6,25.6
12/03/2021, 18:00,55.8,26.8,Fan is off,60.2,24.9
12/03/2021, 19:00,54.2,25.8,Fan is off,58.8,24.2
12/03/2021, 20:00,51.8,25.8,Fan is off,58,23.8
12/03/2021, 21:00,53.9,24.7,Fan is off,59.5,22.9
12/03/2021, 22:00,56,24.3,Fan is off,61.1,22.9
12/03/2021, 23:00,57.2,24.3,Fan is off,61.9,22.9
12/04/2021, 00:00,57.2,24.3,Fan is off,62.2,22.8
12/04/2021, 01:00,57.7,24.2,Fan is off,62.8,22.7
12/04/2021, 02:00,57.7,24.2,Fan is off,62.9,22.7
12/04/2021, 03:00,58,24,Fan is off,63.1,22.6
12/04/2021, 04:00,58.4,24,Fan is off,63.4,22.7
12/04/2021, 05:00,58.2,24.1,Fan is off,63.2,22.7
12/04/2021, 06:00,58.5,24,Fan is off,63.6,22.7
12/04/2021, 07:00,58.4,24.1,Fan is on,63.4,22.7
12/04/2021, 08:00,58.4,24.1,Fan is off,63.4,22.6
12/04/2021, 09:00,56.5,25,Fan is off,63,23.1
12/04/2021, 10:00,56.5,25.2,Fan is off,63,23.3
12/04/2021, 11:00,57.1,25.3,Fan is off,63.6,23.4
12/04/2021, 12:00,55.1,25.4,Fan is off,61.6,23.4
12/04/2021, 13:00,55.1,25.4,Fan is off,61.3,23.5
12/04/2021, 14:00,54.7,25.5,Fan is off,61.3,23.5
12/04/2021, 15:00,54.5,25.5,Fan is off,60.8,23.6
12/04/2021, 16:00,54.4,25.5,Fan is off,60.4,23.7
12/04/2021, 17:00,54,25.6,Fan is off,60.3,23.6
12/04/2021, 18:00,54.6,25.6,Fan is off,60.5,23.9
12/04/2021, 19:00,53.9,25.5,Fan is off,60.2,23.6
12/04/2021, 20:00,55.7,24.5,Fan is off,60.8,23
12/04/2021, 21:00,55.8,24.5,Fan is off,61.1,22.9
12/04/2021, 22:00,57.7,24.3,Fan is off,62.7,22.8
12/04/2021, 23:00,57.8,24.1,Fan is off,62.8,22.7
12/05/2021, 00:00,58.8,24.1,Fan is off,63.9,22.8
12/05/2021, 01:00,59,24.2,Fan is off,63.7,22.8
12/05/2021, 02:00,58.8,24.2,Fan is off,64.3,22.8
12/05/2021, 03:00,59,24.2,Fan is off,64.1,22.8
12/05/2021, 04:00,59.2,24.2,Fan is off,64.1,22.8
12/05/2021, 05:00,59.3,24.2,Fan is off,64.5,22.8
12/05/2021, 06:00,59,24.2,Fan is off,64.2,22.8
12/05/2021, 07:00,59.4,24.1,Fan is on,64.5,22.8
12/05/2021, 08:00,59.7,24.2,Fan is off,64.8,22.8
12/05/2021, 09:00,57.3,25.1,Fan is off,63.8,23.2
12/05/2021, 10:00,56,25.2,Fan is off,63.4,23.4
12/05/2021, 11:00,57.3,25.2,Fan is off,63.4,23.4
12/05/2021, 12:00,56.5,25.3,Fan is off,62.6,23.5
12/05/2021, 13:00,55.6,25.4,Fan is off,61.9,23.6
12/05/2021, 14:00,55,25.4,Fan is off,61.4,23.5
12/05/2021, 15:00,54.8,25.5,Fan is off,61.3,23.6
12/05/2021, 16:00,54.7,25.3,Fan is off,60.6,23.6
12/05/2021, 17:00,54.9,25.5,Fan is off,61.6,23.5
12/05/2021, 18:00,54.4,25.4,Fan is off,60.7,23.5
12/05/2021, 19:00,55.1,25.3,Fan is off,61.4,23.4
12/05/2021, 20:00,55.3,25.3,Fan is off,61.9,23.4
12/05/2021, 21:00,57.6,24.4,Fan is off,62.4,22.8
12/05/2021, 22:00,57.1,24.3,Fan is off,62.4,22.8
12/05/2021, 23:00,58,24.1,Fan is off,63.2,22.7
12/06/2021, 00:00,58,24.1,Fan is off,63.1,22.7
12/06/2021, 01:00,58.1,24,Fan is off,63.1,22.6
12/06/2021, 02:00,58.3,23.8,Fan is off,63.6,22.4
12/06/2021, 03:00,58.4,23.8,Fan is off,63.7,22.4
12/06/2021, 04:00,59,23.8,Fan is off,64,22.4
12/06/2021, 05:00,59.1,23.8,Fan is off,64.7,22.4
12/06/2021, 06:00,59.4,23.8,Fan is off,64.7,22.4
12/06/2021, 07:00,59.4,23.8,Fan is on,64.7,22.4
12/06/2021, 08:00,59.4,23.9,Fan is off,64.7,22.4
12/06/2021, 09:00,57.7,24.9,Fan is off,63.1,23.1
12/06/2021, 10:00,56.8,24.9,Fan is off,63.1,23.1
12/06/2021, 11:00,56.2,25,Fan is off,62.5,23.1
12/06/2021, 12:00,55.3,25.1,Fan is off,61.6,23.2
12/06/2021, 13:00,53.9,25.2,Fan is off,61,23.2
12/06/2021, 13:33,53.9,25.1,Fan is on,59.4,23.4
12/06/2021, 14:15,53.8,26.7,Fan is on,57.9,25.3
12/06/2021, 15:00,50.2,27.2,Fan is off,54.2,25.6
12/06/2021, 16:00,51.2,26.6,Fan is off,55.4,25.1
12/06/2021, 17:00,51.6,26.6,Fan is off,55.3,25.1
12/06/2021, 18:00,51.6,26.7,Fan is off,55.8,25.2
12/06/2021, 19:00,50.6,26.7,Fan is off,54.1,25.1
12/06/2021, 20:00,49.7,26.5,Fan is off,53.7,25
12/06/2021, 21:00,53.1,25,Fan is off,59,23.9
12/06/2021, 22:00,54.9,25,Fan is off,60.1,23.8
12/06/2021, 23:00,55.9,24.9,Fan is off,60.6,23.6
