21.5,17.2,2.491860465,0.830813953,T5
16.2,10.95,3.043835616,0,T5
18.4,23.11,0.961488533,1.922977066,T5
17.5,18.59,1.344809037,2.689618074,T5
14.7,14.27,4.004204625,0,T5
16.5,25.65,1.732553606,1.299415205,T5
16.2,20.43,1.398433676,1.398433676,T5
18,15.34,2.444589309,0,T5
16.1,20.79,2.137566138,1.068783069,T5
17.2,18.97,2.635740643,0.658935161,T5
16,13.43,2.48175726,1.241250931,T5
18.7,20.01,1.427786107,0.714142929,T6
17.6,18.61,2.015045674,1.343363783,T6
17.8,15.29,3.737083061,1.86854153,T6
19.5,18.66,0.765809218,0.765809218,T6
15.5,11.8,2.421186441,0,T6
18.6,15.83,0,1.579279848,T6
15.3,17.66,2.831257078,0.70781427,T6
16.7,17.77,2.411930219,1.607765898,T6
16.4,24.88,2.009646302,1.205787781,T6
17.1,16.8,2.551190476,0,T6
18.5,18.68,2.676659529,1.338329764,T6
14.6,23.48,1.597103918,0.532367973,T6
14.1,13.99,4.084345961,0,T6
18.6,15.88,2.361460957,0,T6
15.3,10.66,6.700750469,1.340525328,T6
17,20.19,1.650817236,0.550272412,T6
18.4,20.07,2.491280518,0.62282013,T6
17.7,11.52,1.447048611,0,T6
17.6,16.64,1.502403846,0.751201923,T6
16.1,12.15,0,0,T6
16.1,17.18,2.910360885,0.727590221,T6
20,16.93,2.531600709,0.844063792,T6
16.5,13.43,1.241250931,0,T6
16.1,13.76,0,2.07630814,T6
15.9,14.26,2.003506311,0,T6
18,11.08,3.610108303,0,T6
18.5,12.56,1.327229299,1.327229299,T6
18.3,17.09,2.194265652,0.731421884,T6
20.5,21.56,0.662801484,1.325139147,T6
20,15.09,3.786613651,0,T6
15,12.42,1.150563607,1.150563607,T6
14.5,20.44,2.174168297,0.543542074,T6
15,21.29,0.587130108,0.587130108,T6
17,26.41,0.946611132,0.946611132,T6
17.5,17.77,2.500844119,1.25042206,T6
14,17.45,1.910028653,1.273352436,T6
16.7,13.98,1.022174535,0,T7
18.5,15.47,2.770523594,0.923723335,T7
16.3,16.88,1.481042654,0.740521327,T7
17.5,10.58,0,0,T7
17.4,16.66,1.714885954,0.857743097,T7
13.9,11.91,3.598656591,2.398824517,T7
14.4,12.04,4.15282392,0,T7
15.9,18.21,0.686436024,0.686436024,T7
13.6,13.46,2.122585438,1.06166419,T7
15,18.02,1.387347392,0.693673696,T7
15.3,14.53,0.98348245,0,T7
16.5,10.97,1.302643573,1.302643573,T7
17.9,10.67,1.562324274,1.562324274,T7
16.3,7,2.857142857,0,T7
13.5,9.83,5.08646999,1.695829095,T7
16.5,8.35,1.996407186,1.996407186,T7
11.5,8.97,3.715719064,0,T7
15.2,14.68,0.851498638,1.702997275,T7
14.1,12.02,2.37687188,1.188851913,T7
13.5,6.57,5.073059361,0,T7
13,11.71,1.220324509,1.220324509,T7
15.3,14.78,1.933017591,0.966847091,T7
16.5,11.11,0,0,T7
16.5,11.51,2.482189401,1.241529105,T7
15.9,11.25,2.962666667,1.481777778,T7
17.9,16.47,2.602307225,1.734669095,T7
14.9,11.2,2.550892857,1.275892857,T7
13.6,12.52,0,1.141373802,T7
13.3,17.12,3.650700935,0.730140187,T7
14,17.37,2.467472654,0,T7
13.1,12.16,2.349506579,2.349506579,T7
12.1,12.73,1.122545169,2.244304792,T7
14.2,10.86,1.315837937,1.315837937,T7
